Unnamed: 0,CustomerID,Age,Gender,Location,ProductCategory,PurchaseDate,PurchaseAmount,PaymentMethod,Quantity,DiscountPercentage,IsReturned,Rating,IsPromotion,CustomerSegment,ShippingDuration,Region,IngestionTimestamp,Source,Month
924,925,57,Male,Rural,Home Appliances,13-07-2024,540.5757281,Credit Card,5,0.356830142,FALSE,1,FALSE,Returning,4,West,52:10.3,System A,7
925,926,61,Female,Suburb,Electronics,14-07-2024,493.6106763,Debit Card,4,0.436839017,FALSE,4,FALSE,New,3,East,52:10.3,System A,7
926,927,36,Female,Suburb,Home Appliances,15-07-2024,407.8683279,Credit Card,8,0.0634009,FALSE,1,TRUE,Returning,3,West,52:10.3,System A,7
927,928,59,Male,City,Home Appliances,16-07-2024,162.1541324,Debit Card,4,0.433297844,FALSE,4,FALSE,Returning,7,West,52:10.3,System A,7
928,929,58,Female,Rural,Electronics,17-07-2024,576.8811606,Credit Card,6,0.296787627,FALSE,2,FALSE,Returning,2,North,52:10.3,System A,7
929,930,54,Male,Suburb,Electronics,18-07-2024,284.2423991,Cash,2,0.063555245,FALSE,4,FALSE,Returning,4,East,52:10.3,System A,7
930,931,23,Male,Suburb,Electronics,19-07-2024,922.0944371,Credit Card,5,0.213770928,FALSE,5,FALSE,Returning,5,South,52:10.3,System A,7
931,932,43,Male,City,Electronics,20-07-2024,587.3588962,Cash,6,0.080430147,FALSE,1,TRUE,Returning,4,North,52:10.3,System A,7
932,933,51,Male,City,Electronics,21-07-2024,596.9117787,Cash,5,0.350173944,FALSE,3,FALSE,Returning,4,South,52:10.3,System A,7
933,934,62,Female,Rural,Electronics,22-07-2024,361.3754143,Credit Card,2,0.379434067,FALSE,5,FALSE,Returning,3,West,52:10.3,System A,7
934,935,23,Male,Suburb,Home Appliances,23-07-2024,61.46945846,Cash,7,0.05289826,FALSE,1,FALSE,New,5,West,52:10.3,System A,7
935,936,54,Female,Rural,Home Appliances,24-07-2024,41.42632772,Credit Card,4,0.253069926,TRUE,1,FALSE,New,1,South,52:10.3,System A,7
936,937,50,Female,Suburb,Clothing,25-07-2024,429.1017927,Credit Card,8,0.407312528,FALSE,3,FALSE,New,6,West,52:10.3,System A,7
937,938,39,Female,Rural,Home Appliances,26-07-2024,93.71972432,Cash,7,0.468081521,FALSE,2,TRUE,New,3,West,52:10.3,System A,7
938,939,38,Female,City,Home Appliances,27-07-2024,610.778486,Cash,7,0.256758933,FALSE,5,FALSE,Returning,5,North,52:10.3,System A,7
939,940,23,Male,Suburb,Electronics,28-07-2024,882.1632756,Debit Card,9,0.475139612,FALSE,3,TRUE,Returning,2,South,52:10.3,System A,7
940,941,23,Male,Rural,Electronics,29-07-2024,884.0856684,Cash,1,0.267844485,FALSE,3,FALSE,Returning,6,North,52:10.3,System A,7
941,942,21,Female,City,Home Appliances,30-07-2024,662.454956,Debit Card,6,0.197095247,FALSE,2,FALSE,New,6,South,52:10.3,System A,7
942,943,47,Female,City,Clothing,31-07-2024,219.1195132,Cash,6,0.424101564,FALSE,5,FALSE,New,3,North,52:10.3,System A,7
943,944,28,Male,Rural,Electronics,01-08-2024,864.366863,Credit Card,6,0.246491355,FALSE,3,TRUE,Returning,7,East,52:10.3,System A,8
944,945,47,Female,Suburb,Home Appliances,02-08-2024,887.232501,Cash,6,0.235951255,FALSE,2,FALSE,New,2,East,52:10.3,System A,8
945,946,48,Male,Suburb,Home Appliances,03-08-2024,204.6870491,Credit Card,7,0.245156245,FALSE,5,FALSE,New,3,South,52:10.3,System A,8
946,947,41,Female,City,Clothing,04-08-2024,740.0518249,Credit Card,6,0.423392501,FALSE,4,FALSE,Returning,4,East,52:10.3,System A,8
947,948,26,Male,Suburb,Clothing,05-08-2024,293.6543534,Credit Card,1,0.415970771,FALSE,1,TRUE,Returning,7,North,52:10.3,System A,8
948,949,20,Female,Suburb,Electronics,06-08-2024,804.6139092,Debit Card,3,0.201759996,FALSE,2,FALSE,Returning,5,South,52:10.3,System A,8
949,950,48,Female,Suburb,Clothing,07-08-2024,997.2655209,Cash,2,0.16664993,FALSE,1,TRUE,Returning,2,East,52:10.3,System A,8
950,951,57,Male,City,Home Appliances,08-08-2024,39.72574528,Credit Card,6,0.245964012,FALSE,4,TRUE,Returning,6,East,52:10.3,System A,8
951,952,54,Female,Rural,Home Appliances,09-08-2024,898.3922071,Credit Card,8,0.286386255,FALSE,3,TRUE,Returning,3,South,52:10.3,System A,8
952,953,53,Female,Suburb,Clothing,10-08-2024,626.4042283,Debit Card,3,0.119168605,FALSE,3,TRUE,Returning,6,East,52:10.3,System A,8
953,954,41,Male,City,Clothing,11-08-2024,973.648793,Cash,8,0.396977542,FALSE,5,FALSE,New,2,East,52:10.3,System A,8
954,955,48,Female,City,Clothing,12-08-2024,470.3594224,Cash,8,0.243241383,TRUE,2,FALSE,Returning,6,South,52:10.3,System A,8
955,956,23,Male,Rural,Clothing,13-08-2024,848.9140513,Debit Card,5,0.167022774,FALSE,2,FALSE,New,3,East,52:10.3,System A,8
956,957,19,Male,Suburb,Electronics,14-08-2024,71.77012791,Debit Card,8,0.053410496,FALSE,5,TRUE,New,7,East,52:10.3,System A,8
957,958,37,Female,Suburb,Clothing,15-08-2024,341.9262596,Cash,6,0.11942258,FALSE,1,FALSE,Returning,3,East,52:10.3,System A,8
958,959,45,Female,Rural,Electronics,16-08-2024,76.34637237,Debit Card,5,0.474640586,FALSE,3,FALSE,Returning,1,East,52:10.3,System A,8
959,960,28,Female,Rural,Home Appliances,17-08-2024,975.5897021,Cash,9,0.152549843,FALSE,3,TRUE,Returning,6,West,52:10.3,System A,8
960,961,21,Female,City,Clothing,18-08-2024,818.8041682,Cash,7,0.084429645,FALSE,2,FALSE,Returning,1,South,52:10.3,System A,8
961,962,32,Female,City,Electronics,19-08-2024,854.021947,Credit Card,8,0.230336396,TRUE,2,FALSE,Returning,7,West,52:10.3,System A,8
962,963,23,Female,Rural,Clothing,20-08-2024,938.5855791,Credit Card,1,0.153543872,FALSE,5,FALSE,Returning,1,West,52:10.3,System A,8
963,964,47,Female,Suburb,Home Appliances,21-08-2024,94.25245126,Cash,2,0.017579625,FALSE,4,FALSE,Returning,6,North,52:10.3,System A,8
964,965,55,Male,City,Home Appliances,22-08-2024,391.7416166,Cash,8,0.161572609,FALSE,1,FALSE,New,2,West,52:10.3,System A,8
965,966,19,Female,City,Home Appliances,23-08-2024,80.32454015,Cash,9,0.272054312,FALSE,4,TRUE,New,4,West,52:10.3,System A,8
966,967,32,Male,Suburb,Clothing,24-08-2024,218.6851705,Cash,4,0.275856186,FALSE,4,FALSE,Returning,7,North,52:10.3,System A,8
967,968,28,Female,City,Clothing,25-08-2024,237.0721193,Cash,9,0.178279461,FALSE,2,TRUE,New,3,East,52:10.3,System A,8
968,969,25,Female,Suburb,Electronics,26-08-2024,474.4161389,Cash,4,0.223651378,FALSE,2,FALSE,Returning,5,East,52:10.3,System A,8
969,970,43,Male,Suburb,Home Appliances,27-08-2024,275.8765458,Debit Card,9,0.482758959,FALSE,2,FALSE,Returning,7,West,52:10.3,System A,8
970,971,62,Female,Suburb,Clothing,28-08-2024,109.9683257,Cash,7,0.188674239,FALSE,4,FALSE,Returning,1,North,52:10.3,System A,8
971,972,61,Female,Rural,Home Appliances,29-08-2024,175.8161782,Debit Card,2,0.129113407,FALSE,1,FALSE,Returning,2,East,52:10.3,System A,8
972,973,22,Male,Rural,Home Appliances,30-08-2024,155.8028079,Debit Card,9,0.121733522,FALSE,2,FALSE,Returning,6,North,52:10.3,System A,8
973,974,23,Female,Rural,Electronics,31-08-2024,973.3460299,Cash,4,0.228882306,TRUE,3,TRUE,New,2,South,52:10.3,System A,8
974,975,43,Female,Suburb,Electronics,01-09-2024,761.6995818,Cash,8,0.379760074,FALSE,1,FALSE,New,2,South,52:10.3,System A,9
975,976,21,Female,Suburb,Electronics,02-09-2024,968.0838506,Debit Card,7,0.102994092,FALSE,3,FALSE,New,6,South,52:10.3,System A,9
976,977,36,Male,Rural,Electronics,03-09-2024,445.3430816,Debit Card,7,0.354648064,FALSE,1,FALSE,Returning,5,South,52:10.3,System A,9
977,978,37,Female,City,Home Appliances,04-09-2024,285.5847968,Cash,8,0.010574912,TRUE,2,FALSE,New,6,West,52:10.3,System A,9
978,979,50,Female,Suburb,Electronics,05-09-2024,800.3102652,Cash,1,0.209466489,TRUE,5,TRUE,Returning,5,South,52:10.3,System A,9
979,980,37,Female,City,Electronics,06-09-2024,332.9913789,Debit Card,5,0.387932533,FALSE,2,TRUE,Returning,6,South,52:10.3,System A,9
980,981,29,Female,City,Electronics,07-09-2024,306.38954,Debit Card,2,0.169366478,FALSE,4,FALSE,New,1,North,52:10.3,System A,9
981,982,64,Male,Suburb,Electronics,08-09-2024,240.1809323,Debit Card,2,0.281868551,FALSE,4,FALSE,New,5,East,52:10.3,System A,9
982,983,18,Male,Suburb,Home Appliances,09-09-2024,138.3821884,Credit Card,1,0.102489616,FALSE,1,TRUE,Returning,1,North,52:10.3,System A,9
983,984,43,Female,City,Electronics,10-09-2024,263.8984304,Debit Card,5,0.370997696,FALSE,4,FALSE,Returning,7,West,52:10.3,System A,9
984,985,31,Female,City,Home Appliances,11-09-2024,361.766551,Credit Card,2,0.026139552,FALSE,2,FALSE,Returning,5,South,52:10.3,System A,9
985,986,55,Male,Rural,Clothing,12-09-2024,677.2542661,Cash,4,0.426271322,TRUE,3,TRUE,Returning,5,East,52:10.3,System A,9
986,987,54,Male,Rural,Home Appliances,13-09-2024,71.9391938,Cash,3,0.099098193,FALSE,2,FALSE,Returning,6,East,52:10.3,System A,9
987,988,28,Female,Suburb,Home Appliances,14-09-2024,218.4018703,Debit Card,3,0.437199016,FALSE,1,FALSE,Returning,5,South,52:10.3,System A,9
988,989,53,Male,Rural,Electronics,15-09-2024,810.9334039,Cash,2,0.176264621,TRUE,4,FALSE,Returning,1,South,52:10.3,System A,9
989,990,30,Female,Rural,Clothing,16-09-2024,155.4527043,Cash,6,0.361341787,FALSE,3,FALSE,Returning,7,West,52:10.3,System A,9
990,991,60,Male,Rural,Clothing,17-09-2024,349.2186951,Cash,2,0.159612649,FALSE,5,FALSE,New,6,West,52:10.3,System A,9
991,992,20,Male,Rural,Clothing,18-09-2024,866.0123326,Cash,8,0.452955836,FALSE,3,FALSE,Returning,3,South,52:10.3,System A,9
992,993,50,Male,City,Clothing,19-09-2024,163.376058,Credit Card,8,0.063318563,FALSE,3,TRUE,New,7,South,52:10.3,System A,9
993,994,23,Male,Suburb,Home Appliances,20-09-2024,91.90946726,Credit Card,5,0.089259895,TRUE,2,TRUE,New,7,South,52:10.3,System A,9
994,995,27,Female,Rural,Clothing,21-09-2024,489.6926151,Debit Card,7,0.246515063,TRUE,5,FALSE,New,1,South,52:10.3,System A,9
995,996,22,Male,City,Home Appliances,22-09-2024,309.3953162,Debit Card,4,0.04096922,FALSE,1,FALSE,Returning,7,East,52:10.3,System A,9
996,997,40,Male,City,Home Appliances,23-09-2024,567.7742808,Debit Card,1,0.097990092,FALSE,1,TRUE,New,3,West,52:10.3,System A,9
997,998,27,Female,City,Home Appliances,24-09-2024,805.7668416,Cash,2,0.471883191,FALSE,3,FALSE,New,2,South,52:10.3,System A,9
998,999,61,Male,Rural,Clothing,25-09-2024,145.7770033,Cash,4,0.488244831,FALSE,3,TRUE,Returning,6,South,52:10.3,System A,9
999,1000,19,Male,Rural,Electronics,26-09-2024,584.8920937,Credit Card,1,0.188129665,FALSE,4,FALSE,Returning,2,East,52:10.3,System A,9
